ProductID,ProductName,Category,YearMonth,Year,Month,MonthlyQuantity,MonthlyRevenue,MonthlyOrderCount,UniqueCustomers,AverageUnitPrice,AverageDiscount,ReturnRate,CancellationRate,MoM_QuantityGrowth,MoM_RevenueGrowth,SeasonalIndex
P00027,Winter Jacket,Clothing,2021-04,2021,4,24,6717.99,7,7,224.73142857142855,0.12142857142857143,0.0,0.0,0.4118,0.4933,1.4561
P00027,Winter Jacket,Electronics,2021-04,2021,4,22,8250.72,6,6,345.715,0.05000000000000001,0.0,0.0,-0.0833,0.2282,1.3348
P00027,Winter Jacket,Home & Kitchen,2021-04,2021,4,15,2615.95,5,5,272.584,0.21000000000000002,0.2,0.0,-0.3182,-0.6829,0.9101
P00027,Winter Jacket,Sports & Outdoors,2021-04,2021,4,36,8502.1,11,11,232.01090909090908,0.07727272727272728,0.0,0.09090909090909091,1.4,2.2501,2.1842
P00027,Winter Jacket,Toys & Games,2021-04,2021,4,25,4624.01,8,8,179.90875,0.0625,0.125,0.0,-0.3056,-0.4561,1.5168
P00027,Winter Jacket,Books,2021-05,2021,5,23,4326.5,7,7,173.31857142857143,0.07857142857142858,0.14285714285714285,0.0,-0.08,-0.0643,1.3955
P00027,Winter Jacket,Clothing,2021-05,2021,5,26,7598.89,8,8,274.985,0.075,0.0,0.125,0.1304,0.7564,1.5775
P00027,Winter Jacket,Electronics,2021-05,2021,5,4,843.44,3,3,245.71666666666667,0.016666666666666666,0.0,0.0,-0.8462,-0.889,0.2427
P00027,Winter Jacket,Home & Kitchen,2021-05,2021,5,31,8108.12,9,9,233.17777777777778,0.08333333333333333,0.2222222222222222,0.0,6.75,8.6132,1.8809
P00027,Winter Jacket,Sports & Outdoors,2021-05,2021,5,25,8200.380000000001,7,7,286.44,0.08571428571428572,0.0,0.0,-0.1935,0.0114,1.5168
P00027,Winter Jacket,Toys & Games,2021-05,2021,5,14,2394.88,6,6,167.22833333333332,0.075,0.0,0.0,-0.44,-0.708,0.8494
P00027,Winter Jacket,Books,2021-06,2021,6,19,6110.54,6,6,363.75,0.041666666666666664,0.16666666666666666,0.0,0.3571,1.5515,1.1528
P00027,Winter Jacket,Clothing,2021-06,2021,6,19,5094.59,6,6,314.00666666666666,0.15833333333333333,0.0,0.0,0.0,-0.1663,1.1528
P00027,Winter Jacket,Electronics,2021-06,2021,6,24,7072.6,9,9,309.37888888888887,0.11666666666666667,0.2222222222222222,0.1111111111111111,0.2632,0.3883,1.4561
P00027,Winter Jacket,Home & Kitchen,2021-06,2021,6,10,3616.88,3,3,330.81333333333333,0.016666666666666666,0.0,0.3333333333333333,-0.5833,-0.4886,0.6067
P00027,Winter Jacket,Sports & Outdoors,2021-06,2021,6,3,834.46,1,1,350.81,0.25,0.0,0.0,-0.7,-0.7693,0.182
P00027,Winter Jacket,Toys & Games,2021-06,2021,6,25,10326.66,7,7,375.4357142857143,0.06428571428571428,0.0,0.0,7.3333,11.3753,1.5168
P00027,Winter Jacket,Books,2021-07,2021,7,28,9305.41,8,8,299.43375000000003,0.043750000000000004,0.125,0.0,0.12,-0.0989,1.6988
P00027,Winter Jacket,Clothing,2021-07,2021,7,22,7633.32,7,7,362.0028571428571,0.13571428571428573,0.0,0.14285714285714285,-0.2143,-0.1797,1.3348
P00027,Winter Jacket,Electronics,2021-07,2021,7,13,2758.15,3,3,291.3066666666667,0.16666666666666666,0.0,0.0,-0.4091,-0.6387,0.7887
P00027,Winter Jacket,Home & Kitchen,2021-07,2021,7,25,5914.35,9,9,234.86444444444447,0.07222222222222223,0.0,0.0,0.9231,1.1443,1.5168
P00027,Winter Jacket,Sports & Outdoors,2021-07,2021,7,14,4859.7,5,5,264.692,0.06,0.0,0.0,-0.44,-0.1783,0.8494
P00027,Winter Jacket,Toys & Games,2021-07,2021,7,7,1492.35,2,2,311.015,0.175,0.0,0.0,-0.5,-0.6929,0.4247
P00027,Winter Jacket,Books,2021-08,2021,8,26,8439.12,9,9,318.6722222222222,0.08888888888888888,0.1111111111111111,0.1111111111111111,2.7143,4.6549,1.5775
P00027,Winter Jacket,Clothing,2021-08,2021,8,16,5528.62,6,6,370.55833333333334,0.05833333333333333,0.3333333333333333,0.0,-0.3846,-0.3449,0.9708
P00027,Winter Jacket,Electronics,2021-08,2021,8,18,3279.6800000000003,6,6,242.92,0.041666666666666664,0.0,0.0,0.125,-0.4068,1.0921
P00027,Winter Jacket,Home & Kitchen,2021-08,2021,8,13,4595.72,4,4,347.345,0.0625,0.0,0.0,-0.2778,0.4013,0.7887
P00027,Winter Jacket,Sports & Outdoors,2021-08,2021,8,22,7892.860000000001,8,8,315.4625,0.06875,0.125,0.0,0.6923,0.7174,1.3348
P00027,Winter Jacket,Toys & Games,2021-08,2021,8,18,5658.13,7,7,304.06714285714287,0.04285714285714286,0.14285714285714285,0.0,-0.1818,-0.2831,1.0921
P00027,Winter Jacket,Books,2021-09,2021,9,21,4736.32,8,8,216.9225,0.08750000000000001,0.0,0.0,0.1667,-0.1629,1.2741
P00027,Winter Jacket,Clothing,2021-09,2021,9,17,3285.15,6,6,174.10999999999999,0.05833333333333333,0.0,0.0,-0.1905,-0.3064,1.0314
P00027,Winter Jacket,Electronics,2021-09,2021,9,26,4511.4,9,9,174.3311111111111,0.044444444444444446,0.0,0.0,0.5294,0.3733,1.5775
P00027,Winter Jacket,Home & Kitchen,2021-09,2021,9,8,2184.25,5,5,286.986,0.13,0.0,0.0,-0.6923,-0.5158,0.4854
P00027,Winter Jacket,Sports & Outdoors,2021-09,2021,9,27,10547.37,8,8,393.65875,0.05,0.25,0.125,2.375,3.8288,1.6382
P00027,Winter Jacket,Toys & Games,2021-09,2021,9,25,6900.73,9,9,285.4166666666667,0.027777777777777776,0.1111111111111111,0.1111111111111111,-0.0741,-0.3457,1.5168
P00027,Winter Jacket,Books,2021-10,2021,10,5,1147.36,1,1,241.13,0.1,0.0,0.0,-0.8,-0.8337,0.3034
P00027,Winter Jacket,Clothing,2021-10,2021,10,10,3972.7200000000003,5,5,389.658,0.01,0.0,0.0,1.0,2.4625,0.6067
P00027,Winter Jacket,Electronics,2021-10,2021,10,19,7449.94,6,6,369.53,0.05000000000000001,0.0,0.0,0.9,0.8753,1.1528
P00027,Winter Jacket,Home & Kitchen,2021-10,2021,10,25,6104.02,8,8,262.27500000000003,0.1,0.0,0.0,0.3158,-0.1807,1.5168
P00027,Winter Jacket,Sports & Outdoors,2021-10,2021,10,22,11302.119999999999,7,7,447.4585714285714,0.05714285714285714,0.0,0.14285714285714285,-0.12,0.8516,1.3348
P00027,Winter Jacket,Toys & Games,2021-10,2021,10,13,4734.95,4,4,385.9225,0.0625,0.0,0.0,-0.4091,-0.5811,0.7887
P00027,Winter Jacket,Books,2021-11,2021,11,8,2447.42,4,4,315.1625,0.125,0.0,0.0,-0.3846,-0.4831,0.4854
P00027,Winter Jacket,Clothing,2021-11,2021,11,2,934.47,2,2,512.27,0.125,0.0,0.0,-0.75,-0.6182,0.1213
P00027,Winter Jacket,Electronics,2021-11,2021,11,17,3847.07,7,7,225.99857142857144,0.1142857142857143,0.0,0.0,7.5,3.1168,1.0314
P00027,Winter Jacket,Home & Kitchen,2021-11,2021,11,8,3321.36,3,3,454.14333333333326,0.049999999999999996,0.0,0.0,-0.5294,-0.1367,0.4854
P00027,Winter Jacket,Sports & Outdoors,2021-11,2021,11,16,2788.62,5,5,198.87999999999997,0.08,0.0,0.2,1.0,-0.1604,0.9708
P00027,Winter Jacket,Toys & Games,2021-11,2021,11,19,3981.54,5,5,258.73199999999997,0.11000000000000001,0.2,0.0,0.1875,0.4278,1.1528
P00027,Winter Jacket,Books,2021-12,2021,12,8,2349.6099999999997,3,3,235.98333333333335,0.06666666666666667,0.0,0.0,-0.5789,-0.4099,0.4854
P00027,Winter Jacket,Clothing,2021-12,2021,12,17,3812.96,5,5,240.08,0.06999999999999999,0.0,0.0,1.125,0.6228,1.0314
P00027,Winter Jacket,Electronics,2021-12,2021,12,21,8448.66,7,7,406.0057142857143,0.10714285714285714,0.0,0.0,0.2353,1.2158,1.2741
P00027,Winter Jacket,Home & Kitchen,2021-12,2021,12,19,7903.94,6,6,403.07,0.075,0.3333333333333333,0.0,-0.0952,-0.0645,1.1528
P00027,Winter Jacket,Sports & Outdoors,2021-12,2021,12,27,6488.02,7,7,265.2657142857143,0.08571428571428572,0.0,0.0,0.4211,-0.1791,1.6382
P00027,Winter Jacket,Toys & Games,2021-12,2021,12,9,4938.53,4,4,496.0625,0.0125,0.0,0.0,-0.6667,-0.2388,0.5461
P00027,Winter Jacket,Books,2022-01,2022,1,21,7688.73,5,5,345.838,0.02,0.0,0.0,1.3333,0.5569,1.2741
P00027,Winter Jacket,Clothing,2022-01,2022,1,19,5273.6,5,5,231.51,0.05,0.0,0.2,-0.0952,-0.3141,1.1528
P00027,Winter Jacket,Electronics,2022-01,2022,1,18,4212.38,6,6,238.24833333333333,0.10833333333333334,0.0,0.16666666666666666,-0.0526,-0.2012,1.0921
P00027,Winter Jacket,Home & Kitchen,2022-01,2022,1,4,1191.1599999999999,2,2,294.07,0.05,0.0,0.0,-0.7778,-0.7172,0.2427
P00027,Winter Jacket,Sports & Outdoors,2022-01,2022,1,17,5156.07,7,7,296.0057142857143,0.042857142857142864,0.0,0.0,3.25,3.3286,1.0314
P00027,Winter Jacket,Toys & Games,2022-01,2022,1,17,3416.0299999999997,5,5,194.10999999999999,0.1,0.0,0.0,0.0,-0.3375,1.0314
P00027,Winter Jacket,Books,2022-02,2022,2,16,4575.46,5,5,246.47600000000003,0.04,0.0,0.2,-0.0588,0.3394,0.9708
P00027,Winter Jacket,Clothing,2022-02,2022,2,12,2108.13,5,5,156.376,0.030000000000000006,0.0,0.0,-0.25,-0.5393,0.7281
P00027,Winter Jacket,Electronics,2022-02,2022,2,27,6440.99,8,8,296.6525,0.07500000000000001,0.0,0.0,1.25,2.0553,1.6382
P00027,Winter Jacket,Home & Kitchen,2022-02,2022,2,6,659.46,3,3,91.46999999999998,0.016666666666666666,0.0,0.0,-0.7778,-0.8976,0.364
P00027,Winter Jacket,Sports & Outdoors,2022-02,2022,2,10,1098.75,2,2,115.97,0.1,0.0,0.0,0.6667,0.6661,0.6067
P00027,Winter Jacket,Toys & Games,2022-02,2022,2,10,3465.88,3,3,326.57,0.03333333333333333,0.3333333333333333,0.0,0.0,2.1544,0.6067
P00027,Winter Jacket,Books,2022-03,2022,3,13,6012.02,4,4,410.205,0.0625,0.0,0.0,0.3,0.7346,0.7887
P00027,Winter Jacket,Clothing,2022-03,2022,3,11,2680.69,4,4,284.035,0.0125,0.0,0.0,-0.1538,-0.5541,0.6674
P00027,Winter Jacket,Electronics,2022-03,2022,3,4,1131.52,3,3,284.6666666666667,0.11666666666666665,0.0,0.3333333333333333,-0.6364,-0.5779,0.2427
P00027,Winter Jacket,Home & Kitchen,2022-03,2022,3,15,3674.5600000000004,4,4,216.2075,0.1375,0.0,0.0,2.75,2.2475,0.9101
P00027,Winter Jacket,Sports & Outdoors,2022-03,2022,3,19,6393.34,8,8,327.27250000000004,0.09375,0.0,0.0,0.2667,0.7399,1.1528
P00027,Winter Jacket,Toys & Games,2022-03,2022,3,24,6712.41,6,6,298.13166666666666,0.09999999999999999,0.0,0.0,0.2632,0.0499,1.4561
P00027,Winter Jacket,Books,2022-04,2022,4,28,8823.23,8,8,321.69875,0.08125,0.0,0.0,0.1667,0.3145,1.6988
P00027,Winter Jacket,Clothing,2022-04,2022,4,19,7760.97,5,5,407.74,0.04,0.0,0.0,-0.3214,-0.1204,1.1528
P00027,Winter Jacket,Electronics,2022-04,2022,4,8,2055.5,2,2,307.125,0.025,0.0,0.0,-0.5789,-0.7351,0.4854
P00027,Winter Jacket,Home & Kitchen,2022-04,2022,4,22,7180.26,8,8,302.6525,0.025,0.0,0.125,1.75,2.4932,1.3348
P00027,Winter Jacket,Sports & Outdoors,2022-04,2022,4,16,3940.16,4,4,223.55749999999998,0.0125,0.0,0.0,-0.2727,-0.4513,0.9708
P00027,Winter Jacket,Toys & Games,2022-04,2022,4,14,1763.8,6,6,148.82833333333335,0.05833333333333333,0.0,0.0,-0.125,-0.5524,0.8494
P00027,Winter Jacket,Books,2022-05,2022,5,26,7535.22,7,7,313.6114285714286,0.049999999999999996,0.0,0.0,0.8571,3.2722,1.5775
P00027,Winter Jacket,Clothing,2022-05,2022,5,6,2699.5600000000004,2,2,518.095,0.1,0.0,0.0,-0.7692,-0.6417,0.364
P00027,Winter Jacket,Electronics,2022-05,2022,5,9,1340.1899999999998,3,3,110.77666666666669,0.03333333333333333,0.0,0.0,0.5,-0.5036,0.5461
P00027,Winter Jacket,Home & Kitchen,2022-05,2022,5,13,4559.48,4,4,400.4675,0.1,0.0,0.0,0.4444,2.4021,0.7887
P00027,Winter Jacket,Sports & Outdoors,2022-05,2022,5,18,4716.49,6,6,314.26,0.125,0.16666666666666666,0.0,0.3846,0.0344,1.0921
P00027,Winter Jacket,Toys & Games,2022-05,2022,5,16,3265.5699999999997,6,6,295.46333333333337,0.09166666666666667,0.0,0.0,-0.1111,-0.3076,0.9708
P00027,Winter Jacket,Books,2022-06,2022,6,9,2380.84,5,5,257.194,0.02,0.0,0.0,-0.4375,-0.2709,0.5461
P00027,Winter Jacket,Clothing,2022-06,2022,6,16,4946.18,7,7,342.1857142857143,0.09999999999999999,0.0,0.14285714285714285,0.7778,1.0775,0.9708
P00027,Winter Jacket,Electronics,2022-06,2022,6,7,2157.79,3,3,342.28999999999996,0.03333333333333333,0.0,0.0,-0.5625,-0.5637,0.4247
P00027,Winter Jacket,Home & Kitchen,2022-06,2022,6,11,4362.93,4,4,342.24,0.0125,0.0,0.0,0.5714,1.0219,0.6674
P00027,Winter Jacket,Sports & Outdoors,2022-06,2022,6,14,6079.96,4,4,410.26,0.0125,0.0,0.0,0.2727,0.3935,0.8494
P00027,Winter Jacket,Toys & Games,2022-06,2022,6,15,5703.61,5,5,398.582,0.13,0.0,0.0,0.0714,-0.0619,0.9101
P00027,Winter Jacket,Books,2022-07,2022,7,19,6744.95,5,5,306.27000000000004,0.08,0.0,0.0,0.2667,0.1826,1.1528
P00027,Winter Jacket,Clothing,2022-07,2022,7,22,7934.64,7,7,320.1242857142857,0.07857142857142858,0.0,0.0,0.1579,0.1764,1.3348
P00027,Winter Jacket,Electronics,2022-07,2022,7,12,3610.72,5,5,267.678,0.1,0.0,0.0,-0.4545,-0.5449,0.7281
P00027,Winter Jacket,Home & Kitchen,2022-07,2022,7,35,12025.16,11,11,343.9918181818182,0.01363636363636364,0.0,0.09090909090909091,1.9167,2.3304,2.1235
P00027,Winter Jacket,Sports & Outdoors,2022-07,2022,7,8,3543.7,3,3,466.1466666666667,0.06666666666666667,0.3333333333333333,0.0,-0.7714,-0.7053,0.4854
P00027,Winter Jacket,Toys & Games,2022-07,2022,7,14,2507.59,4,4,153.475,0.05,0.0,0.0,0.75,-0.2924,0.8494
P00027,Winter Jacket,Books,2022-08,2022,8,10,1134.56,3,3,194.27666666666667,0.16666666666666666,0.0,0.0,-0.2857,-0.5475,0.6067
P00027,Winter Jacket,Clothing,2022-08,2022,8,13,2950.83,5,5,239.908,0.06,0.0,0.0,0.3,1.6009,0.7887
P00027,Winter Jacket,Electronics,2022-08,2022,8,14,3274.3199999999997,6,6,309.56666666666666,0.075,0.0,0.0,0.0769,0.1096,0.8494
P00027,Winter Jacket,Home & Kitchen,2022-08,2022,8,22,6273.0,6,6,307.51500000000004,0.075,0.0,0.0,0.5714,0.9158,1.3348
P00027,Winter Jacket,Sports & Outdoors,2022-08,2022,8,22,6013.17,6,6,226.10333333333332,0.041666666666666664,0.0,0.0,0.0,-0.0414,1.3348
P00027,Winter Jacket,Toys & Games,2022-08,2022,8,22,5000.81,7,7,287.4585714285714,0.05714285714285715,0.0,0.14285714285714285,0.0,-0.1684,1.3348
P00027,Winter Jacket,Books,2022-09,2022,9,12,3421.13,5,5,254.906,0.06999999999999999,0.0,0.2,-0.4545,-0.3159,0.7281
P00027,Winter Jacket,Clothing,2022-09,2022,9,32,13492.4,9,9,412.35555555555555,0.08888888888888889,0.2222222222222222,0.0,1.6667,2.9438,1.9415
P00027,Winter Jacket,Electronics,2022-09,2022,9,12,1916.3400000000001,4,4,173.2825,0.1375,0.0,0.0,-0.625,-0.858,0.7281
P00027,Winter Jacket,Home & Kitchen,2022-09,2022,9,14,3447.9299999999994,4,4,212.9,0.125,0.0,0.0,0.1667,0.7992,0.8494
P00027,Winter Jacket,Sports & Outdoors,2022-09,2022,9,19,7389.68,7,7,369.05428571428575,0.1142857142857143,0.14285714285714285,0.0,0.3571,1.1432,1.1528
P00027,Winter Jacket,Toys & Games,2022-09,2022,9,18,6090.52,7,7,335.1014285714286,0.05714285714285715,0.0,0.0,-0.0526,-0.1758,1.0921
P00027,Winter Jacket,Books,2022-10,2022,10,10,2953.76,5,5,324.716,0.05,0.0,0.0,-0.4444,-0.515,0.6067
P00027,Winter Jacket,Clothing,2022-10,2022,10,8,2324.28,3,3,308.27,0.09999999999999999,0.0,0.0,-0.2,-0.2131,0.4854
P00027,Winter Jacket,Electronics,2022-10,2022,10,24,6666.74,9,9,280.6333333333333,0.1111111111111111,0.0,0.0,2.0,1.8683,1.4561
P00027,Winter Jacket,Home & Kitchen,2022-10,2022,10,18,6037.41,5,5,351.06,0.08,0.0,0.0,-0.25,-0.0944,1.0921
P00027,Winter Jacket,Sports & Outdoors,2022-10,2022,10,19,9042.3,4,4,467.645,0.0625,0.0,0.0,0.0556,0.4977,1.1528
P00027,Winter Jacket,Toys & Games,2022-10,2022,10,9,3474.9399999999996,5,5,317.584,0.06999999999999999,0.0,0.0,-0.5263,-0.6157,0.5461
P00027,Winter Jacket,Books,2022-11,2022,11,19,5179.38,6,6,277.48499999999996,0.17500000000000002,0.16666666666666666,0.0,1.1111,0.4905,1.1528
P00027,Winter Jacket,Clothing,2022-11,2022,11,34,11115.22,11,11,276.4227272727273,0.045454545454545456,0.0,0.0,0.7895,1.1461,2.0629
P00027,Winter Jacket,Electronics,2022-11,2022,11,20,8710.26,5,5,425.29799999999994,0.09,0.2,0.0,-0.4118,-0.2164,1.2135
P00027,Winter Jacket,Home & Kitchen,2022-11,2022,11,17,6866.67,4,4,399.5425,0.07500000000000001,0.0,0.0,-0.15,-0.2117,1.0314
P00027,Winter Jacket,Sports & Outdoors,2022-11,2022,11,14,6039.45,3,3,489.31333333333333,0.18333333333333335,0.0,0.0,-0.1765,-0.1205,0.8494
P00027,Winter Jacket,Toys & Games,2022-11,2022,11,21,6479.74,6,6,316.10166666666663,0.03333333333333333,0.0,0.0,0.5,0.0729,1.2741
P00027,Winter Jacket,Books,2022-12,2022,12,17,8347.220000000001,5,5,515.056,0.07999999999999999,0.0,0.2,-0.1905,0.2882,1.0314
P00027,Winter Jacket,Clothing,2022-12,2022,12,10,2663.01,4,4,267.48249999999996,0.0625,0.0,0.0,-0.4118,-0.681,0.6067
P00027,Winter Jacket,Electronics,2022-12,2022,12,20,1641.37,6,6,91.76833333333333,0.075,0.0,0.0,1.0,-0.3836,1.2135
P00027,Winter Jacket,Home & Kitchen,2022-12,2022,12,20,3299.87,7,7,148.01714285714283,0.1,0.14285714285714285,0.0,0.0,1.0104,1.2135
P00027,Winter Jacket,Sports & Outdoors,2022-12,2022,12,16,5035.93,6,6,316.88,0.041666666666666664,0.0,0.0,-0.2,0.5261,0.9708
P00027,Winter Jacket,Toys & Games,2022-12,2022,12,19,6321.13,7,7,269.2685714285714,0.05714285714285715,0.0,0.0,0.1875,0.2552,1.1528
P00027,Winter Jacket,Books,2023-01,2023,1,13,2181.98,6,6,161.22333333333333,0.13333333333333333,0.0,0.0,-0.3158,-0.6548,0.7887
P00027,Winter Jacket,Clothing,2023-01,2023,1,17,5425.75,5,5,330.04,0.08,0.0,0.0,0.3077,1.4866,1.0314
P00027,Winter Jacket,Electronics,2023-01,2023,1,12,2348.3900000000003,4,4,201.75750000000002,0.0875,0.25,0.0,-0.2941,-0.5672,0.7281
P00027,Winter Jacket,Home & Kitchen,2023-01,2023,1,28,12263.71,7,7,444.9814285714286,0.07857142857142858,0.0,0.0,1.3333,4.2222,1.6988
P00027,Winter Jacket,Sports & Outdoors,2023-01,2023,1,10,1258.3400000000001,4,4,133.1275,0.025,0.0,0.0,-0.6429,-0.8974,0.6067
P00027,Winter Jacket,Toys & Games,2023-01,2023,1,10,2629.5,3,3,329.58333333333337,0.05000000000000001,0.0,0.0,0.0,1.0897,0.6067
P00027,Winter Jacket,Books,2023-02,2023,2,16,5422.5,5,5,269.418,0.04,0.0,0.0,0.6,1.0622,0.9708
P00027,Winter Jacket,Clothing,2023-02,2023,2,11,1992.89,4,4,287.465,0.07500000000000001,0.0,0.0,-0.3125,-0.6325,0.6674
P00027,Winter Jacket,Electronics,2023-02,2023,2,17,2926.8199999999997,4,4,168.08499999999998,0.0875,0.0,0.0,0.5455,0.4686,1.0314
P00027,Winter Jacket,Home & Kitchen,2023-02,2023,2,31,8418.01,9,9,309.31777777777774,0.1,0.0,0.0,0.8235,1.8762,1.8809
P00027,Winter Jacket,Sports & Outdoors,2023-02,2023,2,7,3107.89,4,4,409.6125,0.0125,0.0,0.0,-0.7742,-0.6308,0.4247
P00027,Winter Jacket,Toys & Games,2023-02,2023,2,26,5771.95,8,8,250.22,0.09375,0.125,0.0,2.7143,0.8572,1.5775
P00027,Winter Jacket,Books,2023-03,2023,3,12,4048.0699999999997,4,4,305.9875,0.075,0.0,0.0,-0.5385,-0.2987,0.7281
P00027,Winter Jacket,Clothing,2023-03,2023,3,24,10994.02,7,7,378.3542857142857,0.0642857142857143,0.0,0.0,1.0,1.7159,1.4561
P00027,Winter Jacket,Electronics,2023-03,2023,3,24,6206.35,8,8,237.68875,0.0875,0.0,0.125,0.0,-0.4355,1.4561
P00027,Winter Jacket,Home & Kitchen,2023-03,2023,3,21,6459.389999999999,9,9,271.51,0.09444444444444444,0.0,0.0,-0.125,0.0408,1.2741
P00027,Winter Jacket,Sports & Outdoors,2023-03,2023,3,20,7023.1,5,5,340.17600000000004,0.030000000000000006,0.0,0.0,-0.0476,0.0873,1.2135
P00027,Winter Jacket,Toys & Games,2023-03,2023,3,19,6138.65,5,5,355.196,0.16,0.0,0.0,-0.05,-0.1259,1.1528
P00027,Winter Jacket,Books,2023-04,2023,4,17,5628.75,6,6,329.43333333333334,0.05833333333333333,0.0,0.0,-0.1053,-0.0831,1.0314
P00027,Winter Jacket,Clothing,2023-04,2023,4,12,2676.3100000000004,4,4,212.51,0.0375,0.0,0.0,-0.2941,-0.5245,0.7281
P00027,Winter Jacket,Electronics,2023-04,2023,4,7,3019.93,2,2,372.695,0.125,0.0,0.0,-0.4167,0.1284,0.4247
P00027,Winter Jacket,Home & Kitchen,2023-04,2023,4,20,8980.85,6,6,410.41833333333335,0.075,0.0,0.16666666666666666,1.8571,1.9739,1.2135
P00027,Winter Jacket,Sports & Outdoors,2023-04,2023,4,20,4458.9,6,6,188.98166666666665,0.03333333333333333,0.0,0.0,0.0,-0.5035,1.2135
P00027,Winter Jacket,Toys & Games,2023-04,2023,4,10,2219.09,3,3,183.28333333333333,0.08333333333333333,0.0,0.0,-0.5,-0.5023,0.6067
P00027,Winter Jacket,Books,2023-05,2023,5,18,5435.89,8,8,249.575,0.05625,0.125,0.0,0.8,1.4496,1.0921
P00027,Winter Jacket,Clothing,2023-05,2023,5,28,9266.14,7,7,312.24285714285713,0.028571428571428574,0.0,0.0,0.5556,0.7046,1.6988
P00027,Winter Jacket,Electronics,2023-05,2023,5,23,7983.07,6,6,324.25,0.025000000000000005,0.0,0.0,-0.1786,-0.1385,1.3955
P00027,Winter Jacket,Home & Kitchen,2023-05,2023,5,16,5009.65,5,5,287.944,0.11000000000000001,0.2,0.0,-0.3043,-0.3725,0.9708
P00027,Winter Jacket,Sports & Outdoors,2023-05,2023,5,16,6993.61,4,4,389.6275,0.025,0.0,0.0,0.0,0.396,0.9708
P00027,Winter Jacket,Toys & Games,2023-05,2023,5,32,7491.3099999999995,9,9,267.21333333333337,0.08333333333333333,0.1111111111111111,0.0,1.0,0.0712,1.9415
P00027,Winter Jacket,Books,2023-06,2023,6,24,8727.05,6,6,339.82666666666665,0.06666666666666667,0.0,0.0,-0.25,0.165,1.4561
P00027,Winter Jacket,Clothing,2023-06,2023,6,17,5651.37,5,5,364.63599999999997,0.08,0.0,0.0,-0.2917,-0.3524,1.0314
P00027,Winter Jacket,Electronics,2023-06,2023,6,27,7450.25,7,7,288.0214285714286,0.0642857142857143,0.0,0.0,0.5882,0.3183,1.6382
P00027,Winter Jacket,Home & Kitchen,2023-06,2023,6,23,5542.37,5,5,253.36400000000003,0.11000000000000001,0.0,0.0,-0.1481,-0.2561,1.3955
P00027,Winter Jacket,Sports & Outdoors,2023-06,2023,6,8,2048.43,3,3,302.00333333333333,0.09999999999999999,0.0,0.0,-0.6522,-0.6304,0.4854
P00027,Winter Jacket,Toys & Games,2023-06,2023,6,15,5548.16,6,6,341.1383333333333,0.075,0.0,0.16666666666666666,0.875,1.7085,0.9101
P00027,Winter Jacket,Books,2023-07,2023,7,25,9384.12,7,7,335.34999999999997,0.0642857142857143,0.0,0.14285714285714285,0.6667,0.6914,1.5168
P00027,Winter Jacket,Clothing,2023-07,2023,7,20,8711.33,7,7,440.4942857142857,0.08571428571428572,0.0,0.14285714285714285,-0.2,-0.0717,1.2135
P00027,Winter Jacket,Electronics,2023-07,2023,7,15,5486.57,4,4,346.985,0.0875,0.0,0.0,-0.25,-0.3702,0.9101
P00027,Winter Jacket,Home & Kitchen,2023-07,2023,7,17,6474.3099999999995,5,5,321.916,0.06999999999999999,0.0,0.0,0.1333,0.18,1.0314
P00027,Winter Jacket,Sports & Outdoors,2023-07,2023,7,18,1734.08,5,5,87.836,0.05,0.0,0.0,0.0588,-0.7322,1.0921
P00027,Winter Jacket,Toys & Games,2023-07,2023,7,14,4145.58,4,4,333.25,0.037500000000000006,0.0,0.25,-0.2222,1.3907,0.8494
P00027,Winter Jacket,Books,2023-08,2023,8,18,5242.06,6,6,298.87,0.09999999999999999,0.16666666666666666,0.0,0.2857,0.2645,1.0921
P00027,Winter Jacket,Clothing,2023-08,2023,8,19,7741.58,6,6,429.0816666666667,0.10000000000000002,0.16666666666666666,0.16666666666666666,0.0556,0.4768,1.1528
P00027,Winter Jacket,Electronics,2023-08,2023,8,22,5783.44,8,8,326.23875,0.0625,0.125,0.0,0.1579,-0.2529,1.3348
P00027,Winter Jacket,Home & Kitchen,2023-08,2023,8,31,8735.539999999999,10,10,250.24099999999999,0.08,0.0,0.0,0.4091,0.5104,1.8809
P00027,Winter Jacket,Sports & Outdoors,2023-08,2023,8,3,1390.81,2,2,432.255,0.07500000000000001,0.0,0.0,-0.9032,-0.8408,0.182
P00027,Winter Jacket,Toys & Games,2023-08,2023,8,11,4635.5,3,3,390.30999999999995,0.11666666666666665,0.0,0.3333333333333333,2.6667,2.3329,0.6674
P00027,Winter Jacket,Books,2023-09,2023,9,7,1648.24,2,2,205.79,0.0,0.0,0.0,-0.3636,-0.6444,0.4247
P00027,Winter Jacket,Clothing,2023-09,2023,9,22,6127.01,5,5,266.248,0.05,0.0,0.0,2.1429,2.7173,1.3348
P00027,Winter Jacket,Electronics,2023-09,2023,9,12,4934.719999999999,5,5,362.07399999999996,0.08,0.0,0.0,-0.4545,-0.1946,0.7281
P00027,Winter Jacket,Home & Kitchen,2023-09,2023,9,12,4525.55,5,5,367.318,0.030000000000000006,0.0,0.0,0.0,-0.0829,0.7281
P00027,Winter Jacket,Sports & Outdoors,2023-09,2023,9,11,4981.53,5,5,413.06800000000004,0.11000000000000001,0.0,0.0,-0.0833,0.1008,0.6674
