CustomerID,Recency,Frequency,Monetary,TotalQuantity,AverageOrderValue,UniqueProducts,UniqueCategories,ReturnRate,CancellationRate,AverageDiscount,AverageOrderFrequency,first_order_date,last_order_date,ActiveDays
CUST020481,1361,1,311.7,1,311.7,1,1,0.0,0.0,0.15,1.0,2021-04-08,2021-04-08,1
CUST020482,102,5,4105.78,9,821.156,5,5,0.0,0.0,0.06999999999999999,0.0033200531208499337,2020-08-05,2024-09-18,1506
CUST020483,1182,2,1287.08,7,643.54,2,2,0.0,0.0,0.025,0.014705882352941176,2021-05-22,2021-10-04,136
CUST020484,138,6,3318.88,18,553.1466666666666,6,5,0.0,0.0,0.025000000000000005,0.00477326968973747,2021-03-06,2024-08-13,1257
CUST020485,142,5,6075.42,16,1215.084,5,3,0.0,0.0,0.05,0.003434065934065934,2020-08-15,2024-08-09,1456
CUST020486,1545,1,923.59,2,923.59,1,1,0.0,0.0,0.05,1.0,2020-10-06,2020-10-06,1
CUST020487,477,3,1918.76,10,639.5866666666667,3,3,0.0,0.0,0.10000000000000002,0.0027149321266968325,2020-08-31,2023-09-09,1105
CUST020488,992,1,319.96,1,319.96,1,1,0.0,0.0,0.0,1.0,2022-04-12,2022-04-12,1
CUST020489,937,1,2135.72,5,2135.72,1,1,0.0,0.0,0.25,1.0,2022-06-06,2022-06-06,1
CUST020490,507,2,1937.11,5,968.555,2,2,0.0,0.0,0.1,0.003656307129798903,2022-02-10,2023-08-10,547
CUST020491,1556,1,650.72,1,650.72,1,1,0.0,0.0,0.0,1.0,2020-09-25,2020-09-25,1
CUST020492,537,2,2534.11,9,1267.055,2,2,0.0,0.0,0.075,0.0015552099533437014,2020-01-03,2023-07-11,1286
CUST020493,1043,4,1519.75,13,379.9375,4,3,0.0,0.25,0.0125,0.006134969325153374,2020-05-10,2022-02-20,652
CUST020494,532,1,595.7,2,595.7,1,1,0.0,0.0,0.15,1.0,2023-07-16,2023-07-16,1
CUST020495,162,3,1705.73,10,568.5766666666667,3,2,0.0,0.0,0.11666666666666665,0.002356637863315004,2021-01-25,2024-07-20,1273
CUST020496,365,2,2576.46,7,1288.23,2,2,0.0,0.0,0.125,0.0018264840182648401,2020-12-31,2023-12-30,1095
CUST020498,54,4,3081.74,11,770.435,3,3,0.0,0.0,0.05,0.0025031289111389237,2020-06-22,2024-11-05,1598
CUST020499,620,2,2125.99,7,1062.995,2,1,0.0,0.0,0.0,0.007352941176470588,2022-07-22,2023-04-19,272
CUST020500,234,5,3113.67,15,622.734,5,4,0.0,0.0,0.06,0.004557885141294439,2021-05-09,2024-05-09,1097
CUST020501,1629,1,1443.87,3,1443.87,1,1,0.0,0.0,0.1,1.0,2020-07-14,2020-07-14,1
CUST020503,383,2,2615.76,8,1307.88,2,2,0.0,0.0,0.125,0.044444444444444446,2023-10-29,2023-12-12,45
CUST020504,994,2,2749.3999999999996,6,1374.6999999999998,2,2,0.0,0.0,0.05,0.007905138339920948,2021-08-01,2022-04-10,253
CUST020505,123,4,4153.59,15,1038.3975,4,2,0.0,0.0,0.0625,0.006968641114982578,2023-02-02,2024-08-28,574
CUST020506,456,1,161.98,3,161.98,1,1,0.0,0.0,0.05,1.0,2023-09-30,2023-09-30,1
CUST020507,864,3,1318.2800000000002,8,439.42666666666673,3,2,0.3333333333333333,0.0,0.06666666666666667,0.005660377358490566,2021-03-07,2022-08-18,530
CUST020508,847,2,2278.46,6,1139.23,2,1,0.0,0.5,0.1,0.003048780487804878,2020-11-18,2022-09-04,656
CUST020509,14,1,419.75,2,419.75,1,1,1.0,0.0,0.0,1.0,2024-12-15,2024-12-15,1
CUST020510,395,4,3071.4399999999996,10,767.8599999999999,4,3,0.25,0.0,0.1125,0.0033500837520938024,2020-08-24,2023-11-30,1194
CUST020511,381,3,2533.8199999999997,10,844.6066666666666,3,2,0.6666666666666666,0.0,0.06666666666666667,0.002542372881355932,2020-09-21,2023-12-14,1180
CUST020512,769,2,2234.84,7,1117.42,2,2,0.0,0.0,0.0,0.004140786749482402,2021-07-27,2022-11-21,483
CUST020513,856,2,1442.67,5,721.335,2,2,0.0,0.0,0.125,0.013986013986013986,2022-04-06,2022-08-26,143
CUST020514,113,1,589.53,2,589.53,1,1,0.0,0.0,0.0,1.0,2024-09-07,2024-09-07,1
CUST020515,1216,1,1174.24,2,1174.24,1,1,0.0,0.0,0.1,1.0,2021-08-31,2021-08-31,1
CUST020517,129,4,3096.34,15,774.085,4,4,0.0,0.0,0.037500000000000006,0.0031520882584712374,2021-03-03,2024-08-22,1269
CUST020518,888,3,959.73,8,319.91,3,2,0.0,0.0,0.13333333333333333,0.00375,2020-05-17,2022-07-25,800
CUST020520,1377,1,418.28,1,418.28,1,1,0.0,0.0,0.15,1.0,2021-03-23,2021-03-23,1
CUST020521,86,2,2605.1099999999997,9,1302.5549999999998,2,1,0.0,0.0,0.125,0.0036231884057971015,2023-04-02,2024-10-04,552
CUST020522,896,1,1633.32,4,1633.32,1,1,0.0,0.0,0.25,1.0,2022-07-17,2022-07-17,1
CUST020523,316,2,2314.03,7,1157.015,2,2,0.0,0.0,0.0,0.0020304568527918783,2021-06-08,2024-02-17,985
CUST020524,356,3,1244.5900000000001,9,414.8633333333334,3,3,0.0,0.0,0.06666666666666667,0.0024232633279483036,2020-08-19,2024-01-08,1238
CUST020526,63,3,3754.52,11,1251.5066666666667,3,3,0.0,0.0,0.08333333333333333,0.0020646937370956643,2020-11-05,2024-10-27,1453
CUST020527,464,4,3544.5,11,886.125,4,3,0.0,0.0,0.1,0.0048134777376654635,2021-06-14,2023-09-22,831
CUST020528,1252,2,1660.43,6,830.215,2,2,0.0,0.0,0.025,0.006493506493506494,2020-09-22,2021-07-26,308
CUST020529,696,3,5073.3099999999995,12,1691.1033333333332,3,3,0.0,0.0,0.15,0.004761904761904762,2021-05-14,2023-02-02,630
CUST020530,186,2,2511.02,7,1255.51,2,2,0.0,0.0,0.05,0.004576659038901602,2023-04-17,2024-06-26,437
CUST020531,342,3,2932.08,9,977.36,3,2,0.0,0.0,0.11666666666666668,0.0022404779686333084,2020-05-24,2024-01-22,1339
CUST020532,336,4,4596.79,16,1149.1975,4,1,0.0,0.0,0.08750000000000001,0.002932551319648094,2020-05-05,2024-01-28,1364
CUST020533,639,1,388.89,3,388.89,1,1,0.0,0.0,0.05,1.0,2023-03-31,2023-03-31,1
CUST020534,811,1,1868.77,5,1868.77,1,1,0.0,1.0,0.1,1.0,2022-10-10,2022-10-10,1
CUST020535,449,2,2336.94,5,1168.47,2,1,0.0,0.0,0.05,0.006872852233676976,2022-12-21,2023-10-07,291
CUST020536,1159,2,1788.8400000000001,7,894.4200000000001,2,2,0.0,0.0,0.175,0.012121212121212121,2021-05-16,2021-10-27,165
CUST020537,696,4,4664.08,15,1166.02,4,3,0.0,0.0,0.0625,0.004201680672268907,2020-06-26,2023-02-02,952
CUST020538,788,2,1943.9199999999998,6,971.9599999999999,2,2,0.0,0.0,0.05,0.03076923076923077,2022-08-30,2022-11-02,65
CUST020539,298,1,561.17,3,561.17,1,1,0.0,0.0,0.15,1.0,2024-03-06,2024-03-06,1
CUST020540,1007,2,1220.26,4,610.13,2,2,0.0,0.0,0.07500000000000001,0.0034782608695652175,2020-08-31,2022-03-28,575
CUST020541,168,2,3481.14,8,1740.57,2,2,0.0,0.0,0.05,0.007462686567164179,2023-10-21,2024-07-14,268
CUST020542,161,2,496.06,4,248.03,2,2,0.0,0.0,0.0,0.0015910898965791568,2021-02-11,2024-07-21,1257
CUST020543,806,2,3032.87,6,1516.435,2,2,0.0,0.0,0.075,0.001984126984126984,2020-01-12,2022-10-15,1008
CUST020544,927,1,10.41,1,10.41,1,1,0.0,0.0,0.05,1.0,2022-06-16,2022-06-16,1
CUST020545,739,2,2483.0800000000004,5,1241.5400000000002,2,2,0.0,0.5,0.075,0.002105263157894737,2020-05-16,2022-12-21,950
CUST020548,196,4,2829.26,11,707.315,4,3,0.0,0.25,0.075,0.0027991602519244225,2020-07-19,2024-06-16,1429
CUST020549,171,5,4731.0,14,946.2,5,4,0.0,0.0,0.06999999999999999,0.0030358227079538553,2020-01-08,2024-07-11,1647
CUST020550,1523,1,344.25,1,344.25,1,1,0.0,0.0,0.0,1.0,2020-10-28,2020-10-28,1
CUST020551,1048,1,131.71,2,131.71,1,1,0.0,0.0,0.2,1.0,2022-02-15,2022-02-15,1
CUST020552,1569,2,1693.91,6,846.955,2,2,0.0,0.0,0.125,0.01015228426395939,2020-02-29,2020-09-12,197
CUST020553,1310,2,2012.6399999999999,4,1006.3199999999999,2,2,0.0,0.0,0.025,0.007722007722007722,2020-09-13,2021-05-29,259
CUST020554,1174,3,3639.41,8,1213.1366666666665,3,3,0.0,0.0,0.09999999999999999,0.00597609561752988,2020-05-29,2021-10-12,502
CUST020555,287,1,896.43,2,896.43,1,1,0.0,0.0,0.1,1.0,2024-03-17,2024-03-17,1
CUST020556,1591,2,1786.0100000000002,7,893.0050000000001,2,1,0.0,0.0,0.0,0.02040816326530612,2020-05-16,2020-08-21,98
CUST020557,844,3,2180.8199999999997,8,726.9399999999999,3,3,0.3333333333333333,0.0,0.016666666666666666,0.0038510911424903724,2020-07-21,2022-09-07,779
CUST020558,680,2,2528.26,8,1264.13,2,2,0.0,0.0,0.07500000000000001,0.0021253985122210413,2020-07-23,2023-02-18,941
CUST020559,1656,2,3239.09,6,1619.545,2,2,0.0,0.0,0.05,0.02564102564102564,2020-04-01,2020-06-17,78
CUST020560,452,4,4061.08,13,1015.27,3,3,0.0,0.0,0.037500000000000006,0.004228329809725159,2021-03-03,2023-10-04,946
CUST020561,328,2,2474.2999999999997,7,1237.1499999999999,2,2,0.0,0.0,0.175,0.002849002849002849,2022-03-06,2024-02-05,702
CUST020562,74,2,582.99,7,291.495,2,2,0.0,0.0,0.125,0.0027247956403269754,2022-10-14,2024-10-16,734
CUST020563,88,2,2337.9700000000003,10,1168.9850000000001,2,2,0.0,0.0,0.0,0.003898635477582846,2023-05-09,2024-10-02,513
CUST020564,259,3,2326.9,6,775.6333333333333,3,2,0.0,0.0,0.08333333333333333,0.009554140127388535,2023-06-06,2024-04-14,314
CUST020566,89,6,4573.4,13,762.2333333333332,6,5,0.0,0.0,0.016666666666666666,0.005703422053231939,2021-11-15,2024-10-01,1052
CUST020567,751,1,647.58,1,647.58,1,1,0.0,0.0,0.0,1.0,2022-12-09,2022-12-09,1
CUST020568,205,1,2299.06,5,2299.06,1,1,0.0,0.0,0.0,1.0,2024-06-07,2024-06-07,1
CUST020569,688,3,3718.1400000000003,14,1239.38,3,3,0.0,0.0,0.13333333333333333,0.0028142589118198874,2020-03-12,2023-02-10,1066
CUST020570,587,1,210.99,3,210.99,1,1,0.0,0.0,0.0,1.0,2023-05-22,2023-05-22,1
CUST020571,1602,2,3250.13,7,1625.065,2,2,0.0,0.0,0.125,0.019417475728155338,2020-04-30,2020-08-10,103
CUST020572,570,4,3397.98,10,849.495,4,3,0.0,0.0,0.1125,0.003988035892323031,2020-09-09,2023-06-08,1003
CUST020573,1464,1,2844.25,5,2844.25,1,1,0.0,0.0,0.05,1.0,2020-12-26,2020-12-26,1
CUST020574,330,2,779.99,8,389.995,2,2,0.0,0.0,0.1,0.0032626427406199023,2022-06-01,2024-02-03,613
CUST020575,683,2,1612.07,4,806.035,2,2,0.0,0.0,0.05,0.004048582995951417,2021-10-10,2023-02-15,494
CUST020576,159,3,1177.06,12,392.3533333333333,2,3,0.0,0.0,0.049999999999999996,0.0022189349112426036,2020-11-10,2024-07-23,1352
CUST020577,753,1,1256.04,4,1256.04,1,1,0.0,0.0,0.15,1.0,2022-12-07,2022-12-07,1
CUST020578,99,1,1244.14,4,1244.14,1,1,0.0,0.0,0.25,1.0,2024-09-21,2024-09-21,1
CUST020580,834,1,732.43,4,732.43,1,1,0.0,0.0,0.05,1.0,2022-09-17,2022-09-17,1
CUST020581,159,2,1006.6300000000001,5,503.31500000000005,2,2,0.0,0.0,0.025,0.0018604651162790699,2021-08-14,2024-07-23,1075
CUST020582,394,2,1965.1100000000001,5,982.5550000000001,2,2,0.0,0.0,0.1,0.0035842293906810036,2022-05-23,2023-12-01,558
CUST020583,795,4,3337.7,10,834.425,4,4,0.0,0.0,0.05,0.005772005772005772,2020-12-03,2022-10-26,693
CUST020584,611,1,672.22,3,672.22,1,1,0.0,0.0,0.0,1.0,2023-04-28,2023-04-28,1
CUST020585,377,3,3259.92,10,1086.64,3,3,0.3333333333333333,0.0,0.11666666666666668,0.0020804438280166435,2020-01-07,2023-12-18,1442
CUST020586,4,4,3496.33,10,874.0825,4,3,0.0,0.0,0.0875,0.0033613445378151263,2021-09-23,2024-12-25,1190
CUST020587,1063,3,1755.4,7,585.1333333333333,3,2,0.0,0.0,0.15,0.00463678516228748,2020-04-25,2022-01-31,647
CUST020588,1209,2,1159.01,3,579.505,2,2,0.0,0.0,0.1,0.029411764705882353,2021-07-02,2021-09-07,68
CUST020589,1585,1,230.74,1,230.74,1,1,0.0,0.0,0.25,1.0,2020-08-27,2020-08-27,1
CUST020590,1763,1,3243.37,5,3243.37,1,1,0.0,0.0,0.0,1.0,2020-03-02,2020-03-02,1
CUST020591,314,1,3130.2,5,3130.2,1,1,0.0,0.0,0.0,1.0,2024-02-19,2024-02-19,1
CUST020592,900,3,1426.25,7,475.4166666666667,3,3,0.0,0.0,0.11666666666666665,0.0032502708559046588,2020-01-03,2022-07-13,923
CUST020593,842,2,311.13,4,155.565,2,2,0.0,0.5,0.05,0.007142857142857143,2021-12-04,2022-09-09,280
CUST020594,20,3,2785.5499999999997,7,928.5166666666665,3,3,0.0,0.0,0.08333333333333333,0.0038860103626943004,2022-10-30,2024-12-09,772
CUST020595,908,2,2104.97,8,1052.485,2,2,0.0,0.0,0.075,0.004555808656036446,2021-04-23,2022-07-05,439
CUST020596,442,2,3964.84,8,1982.42,2,2,0.0,0.0,0.05,0.0016246953696181965,2020-06-01,2023-10-14,1231
CUST020597,1665,1,2795.88,5,2795.88,1,1,0.0,0.0,0.1,1.0,2020-06-08,2020-06-08,1
CUST020598,995,1,314.49,1,314.49,1,1,0.0,0.0,0.1,1.0,2022-04-09,2022-04-09,1
CUST020600,98,2,3469.44,7,1734.72,2,2,0.0,0.0,0.075,0.0025477707006369425,2022-07-31,2024-09-22,785
CUST020601,16,2,2191.5299999999997,9,1095.7649999999999,2,2,0.5,0.0,0.175,0.003367003367003367,2023-04-30,2024-12-13,594
CUST020602,738,2,2417.1800000000003,6,1208.5900000000001,2,2,0.0,0.0,0.175,0.0023094688221709007,2020-08-09,2022-12-22,866
CUST020603,1170,1,379.2,2,379.2,1,1,0.0,0.0,0.05,1.0,2021-10-16,2021-10-16,1
CUST020604,71,1,1421.01,5,1421.01,1,1,0.0,0.0,0.2,1.0,2024-10-19,2024-10-19,1
CUST020605,1070,2,1799.5600000000002,8,899.7800000000001,2,2,0.0,0.0,0.125,0.008583690987124463,2021-06-06,2022-01-24,233
CUST020606,1527,1,980.82,2,980.82,1,1,0.0,0.0,0.05,1.0,2020-10-24,2020-10-24,1
CUST020607,724,2,4218.52,10,2109.26,2,2,0.0,0.0,0.0,0.003205128205128205,2021-04-22,2023-01-05,624
CUST020608,153,4,2970.38,11,742.595,4,3,0.25,0.0,0.1125,0.011627906976744186,2023-08-21,2024-07-29,344
CUST020610,1294,1,493.66,1,493.66,1,1,0.0,0.0,0.05,1.0,2021-06-14,2021-06-14,1
CUST020611,1267,2,3161.2400000000002,6,1580.6200000000001,2,2,0.0,0.0,0.025,0.005434782608695652,2020-07-09,2021-07-11,368
CUST020612,1395,1,1109.43,3,1109.43,1,1,0.0,0.0,0.05,1.0,2021-03-05,2021-03-05,1
CUST020613,731,2,674.3199999999999,4,337.15999999999997,2,2,0.0,0.5,0.15,0.002886002886002886,2021-02-05,2022-12-29,693
CUST020614,970,1,741.17,2,741.17,1,1,0.0,0.0,0.0,1.0,2022-05-04,2022-05-04,1
CUST020616,345,1,570.7,5,570.7,1,1,0.0,0.0,0.0,1.0,2024-01-19,2024-01-19,1
CUST020617,127,2,2126.44,7,1063.22,2,2,0.0,0.0,0.0,0.002688172043010753,2022-08-12,2024-08-24,744
CUST020618,1140,1,448.83,2,448.83,1,1,0.0,0.0,0.1,1.0,2021-11-15,2021-11-15,1
CUST020620,647,3,2919.86,12,973.2866666666667,3,2,0.0,0.0,0.13333333333333333,0.00663716814159292,2021-12-27,2023-03-23,452
CUST020621,488,4,876.6899999999999,6,219.17249999999999,4,3,0.0,0.0,0.0625,0.004634994206257242,2021-04-19,2023-08-29,863
CUST020622,502,3,1087.55,4,362.51666666666665,3,2,0.3333333333333333,0.0,0.18333333333333335,0.007211538461538462,2022-06-26,2023-08-15,416
CUST020623,19,6,3634.31,17,605.7183333333334,6,4,0.0,0.16666666666666666,0.15833333333333333,0.004332129963898917,2021-02-25,2024-12-10,1385
CUST020624,2,1,1717.81,3,1717.81,1,1,0.0,0.0,0.05,1.0,2024-12-27,2024-12-27,1
CUST020625,1483,1,771.36,2,771.36,1,1,1.0,0.0,0.1,1.0,2020-12-07,2020-12-07,1
CUST020626,334,2,1633.86,6,816.93,2,1,0.0,0.0,0.07500000000000001,0.006493506493506494,2023-03-29,2024-01-30,308
CUST020627,113,3,2410.8,8,803.6,3,2,0.0,0.0,0.08333333333333333,0.002697841726618705,2021-08-23,2024-09-07,1112
CUST020628,1413,2,2719.63,8,1359.815,2,1,0.0,0.0,0.1,0.007751937984496124,2020-06-03,2021-02-15,258
CUST020629,47,4,3966.8900000000003,15,991.7225000000001,3,2,0.0,0.25,0.025,0.0035398230088495575,2021-10-10,2024-11-12,1130
CUST020631,421,6,3973.73,14,662.2883333333333,6,4,0.0,0.0,0.09999999999999999,0.005084745762711864,2020-08-12,2023-11-04,1180
CUST020632,134,3,2566.59,7,855.5300000000001,3,3,0.3333333333333333,0.0,0.03333333333333333,0.001949317738791423,2020-06-01,2024-08-17,1539
CUST020633,143,3,2351.56,9,783.8533333333334,3,3,0.0,0.0,0.19999999999999998,0.002028397565922921,2020-07-22,2024-08-08,1479
CUST020634,651,2,987.9399999999999,2,493.96999999999997,2,2,0.0,0.0,0.1,0.0024691358024691358,2020-12-30,2023-03-19,810
CUST020635,708,2,205.34,2,102.67,2,2,0.0,0.0,0.05,0.003205128205128205,2021-05-08,2023-01-21,624
CUST020636,589,3,1487.8,10,495.93333333333334,3,2,0.0,0.0,0.11666666666666665,0.009554140127388535,2022-07-11,2023-05-20,314
CUST020637,228,5,6227.3,18,1245.46,5,2,0.0,0.0,0.030000000000000006,0.003201024327784891,2020-02-05,2024-05-15,1562
CUST020638,31,3,3712.45,11,1237.4833333333333,3,3,0.0,0.0,0.016666666666666666,0.0022222222222222222,2021-03-20,2024-11-28,1350
CUST020639,514,3,3708.54,10,1236.18,3,3,0.0,0.0,0.049999999999999996,0.0031746031746031746,2021-01-01,2023-08-03,945
CUST020640,458,4,2660.58,9,665.145,4,3,0.0,0.0,0.1,0.0061823802163833074,2021-12-21,2023-09-28,647
CUST020641,374,3,4099.13,9,1366.3766666666668,3,3,0.0,0.0,0.11666666666666665,0.0027447392497712718,2020-12-24,2023-12-21,1093
CUST020642,583,3,2177.54,9,725.8466666666667,3,2,0.3333333333333333,0.0,0.03333333333333333,0.0035335689045936395,2021-01-28,2023-05-26,849
CUST020643,717,3,2831.94,7,943.98,3,3,0.0,0.0,0.03333333333333333,0.004846526655896607,2021-05-04,2023-01-12,619
CUST020644,798,2,2087.06,6,1043.53,2,2,0.0,0.0,0.05,0.0028530670470756064,2020-11-22,2022-10-23,701
CUST020647,26,1,447.74,5,447.74,1,1,0.0,0.0,0.15,1.0,2024-12-03,2024-12-03,1
CUST020648,1677,1,1210.63,3,1210.63,1,1,0.0,0.0,0.3,1.0,2020-05-27,2020-05-27,1
CUST020649,1078,3,1640.69,10,546.8966666666666,3,3,0.0,0.0,0.03333333333333333,0.004172461752433936,2020-01-29,2022-01-16,719
CUST020651,584,3,3665.9500000000003,13,1221.9833333333333,3,2,0.0,0.0,0.03333333333333333,0.003926701570680628,2021-04-22,2023-05-25,764
CUST020652,658,5,4823.8099999999995,18,964.762,4,4,0.0,0.0,0.11000000000000001,0.010245901639344262,2021-11-10,2023-03-12,488
CUST020653,662,3,3995.78,12,1331.9266666666667,3,2,0.0,0.0,0.09999999999999999,0.003061224489795918,2020-07-02,2023-03-08,980
CUST020654,1165,1,333.83,5,333.83,1,1,0.0,0.0,0.15,1.0,2021-10-21,2021-10-21,1
CUST020655,145,3,2290.63,6,763.5433333333334,3,2,0.0,0.0,0.06666666666666667,0.0021660649819494585,2020-10-22,2024-08-06,1385
CUST020656,220,2,657.99,7,328.995,2,2,0.0,0.0,0.15,0.002702702702702703,2022-05-15,2024-05-23,740
CUST020657,1336,3,2279.81,8,759.9366666666666,3,2,0.0,0.0,0.05000000000000001,0.01875,2020-11-25,2021-05-03,160
CUST020658,1766,1,92.7,5,92.7,1,1,0.0,0.0,0.0,1.0,2020-02-28,2020-02-28,1
CUST020659,316,1,1626.33,5,1626.33,1,1,0.0,0.0,0.2,1.0,2024-02-17,2024-02-17,1
CUST020660,851,3,4682.39,14,1560.7966666666669,3,3,0.3333333333333333,0.0,0.016666666666666666,0.00631578947368421,2021-05-14,2022-08-31,475
CUST020661,730,4,5344.85,12,1336.2125,3,4,0.0,0.0,0.025,0.004944375772558714,2020-10-13,2022-12-30,809
CUST020663,598,5,6093.3,22,1218.66,5,3,0.2,0.0,0.04,0.0056179775280898875,2020-12-03,2023-05-11,890
CUST020664,47,2,2231.97,6,1115.985,2,2,0.0,0.0,0.125,0.0021953896816684962,2022-05-17,2024-11-12,911
CUST020665,248,2,1857.54,7,928.77,2,2,0.0,0.0,0.025,0.02702702702702703,2024-02-12,2024-04-25,74
CUST020666,1182,1,485.32,5,485.32,1,1,0.0,0.0,0.0,1.0,2021-10-04,2021-10-04,1
CUST020667,1310,1,255.42,2,255.42,1,1,0.0,0.0,0.15,1.0,2021-05-29,2021-05-29,1
CUST020668,946,1,817.25,3,817.25,1,1,1.0,0.0,0.0,1.0,2022-05-28,2022-05-28,1
CUST020669,2,3,1543.03,6,514.3433333333334,3,2,0.0,0.0,0.05000000000000001,0.0033149171270718232,2022-07-07,2024-12-27,905
CUST020672,1641,1,641.05,2,641.05,1,1,0.0,0.0,0.15,1.0,2020-07-02,2020-07-02,1
CUST020673,1508,2,2156.2,7,1078.1,2,1,0.0,0.0,0.125,0.2222222222222222,2020-11-04,2020-11-12,9
CUST020674,1577,2,2864.77,9,1432.385,2,2,0.0,0.0,0.1,0.03225806451612903,2020-07-05,2020-09-04,62
CUST020676,583,3,2582.09,14,860.6966666666667,3,1,0.0,0.3333333333333333,0.13333333333333333,0.0038412291933418692,2021-04-06,2023-05-26,781
CUST020677,1213,1,85.91,2,85.91,1,1,0.0,0.0,0.2,1.0,2021-09-03,2021-09-03,1
CUST020678,315,1,406.67,3,406.67,1,1,0.0,0.0,0.0,1.0,2024-02-18,2024-02-18,1
CUST020679,546,1,902.1,4,902.1,1,1,0.0,0.0,0.15,1.0,2023-07-02,2023-07-02,1
CUST020680,1415,1,1113.82,4,1113.82,1,1,0.0,0.0,0.0,1.0,2021-02-13,2021-02-13,1
CUST020681,12,2,1195.76,9,597.88,2,1,0.0,0.0,0.175,0.0014619883040935672,2021-03-21,2024-12-17,1368
CUST020682,49,1,229.94,1,229.94,1,1,0.0,0.0,0.1,1.0,2024-11-10,2024-11-10,1
CUST020683,1639,1,771.94,2,771.94,1,1,0.0,0.0,0.3,1.0,2020-07-04,2020-07-04,1
CUST020684,515,2,846.9,4,423.45,2,2,0.0,0.0,0.1,0.004878048780487805,2022-06-19,2023-08-02,410
CUST020685,1331,1,2240.36,4,2240.36,1,1,0.0,0.0,0.05,1.0,2021-05-08,2021-05-08,1
CUST020686,302,2,1074.53,7,537.265,2,2,0.0,0.0,0.125,0.0064516129032258064,2023-04-28,2024-03-02,310
CUST020688,323,2,2061.76,8,1030.88,2,2,0.0,0.0,0.1,0.0021141649048625794,2021-07-10,2024-02-10,946
CUST020689,1073,1,33.3,1,33.3,1,1,0.0,0.0,0.15,1.0,2022-01-21,2022-01-21,1
CUST020691,965,1,1053.91,4,1053.91,1,1,0.0,0.0,0.05,1.0,2022-05-09,2022-05-09,1
CUST020693,1251,3,2311.2700000000004,7,770.4233333333335,3,2,0.0,0.0,0.016666666666666666,0.014018691588785047,2020-12-26,2021-07-27,214
CUST020694,727,2,922.55,5,461.275,2,1,0.0,0.0,0.05,0.002631578947368421,2020-12-04,2023-01-02,760
CUST020695,64,6,3495.6400000000003,10,582.6066666666667,6,5,0.0,0.0,0.075,0.005016722408026756,2021-07-19,2024-10-26,1196
CUST020696,173,2,2657.81,6,1328.905,2,2,0.0,0.0,0.15,0.0012961762799740765,2020-04-19,2024-07-09,1543
CUST020697,1499,1,438.22,1,438.22,1,1,0.0,0.0,0.2,1.0,2020-11-21,2020-11-21,1
CUST020699,633,4,2742.56,10,685.64,4,3,0.0,0.0,0.125,0.0036596523330283625,2020-04-09,2023-04-06,1093
CUST020700,1428,2,2346.38,9,1173.19,2,2,0.0,0.0,0.07500000000000001,0.005235602094240838,2020-01-16,2021-01-31,382
CUST020701,1479,1,579.97,1,579.97,1,1,0.0,1.0,0.05,1.0,2020-12-11,2020-12-11,1
CUST020702,1010,2,2559.96,6,1279.98,2,2,0.0,0.0,0.025,0.002793296089385475,2020-04-09,2022-03-25,716
CUST020703,730,2,893.5899999999999,7,446.79499999999996,2,2,0.0,0.0,0.125,0.00398406374501992,2021-08-16,2022-12-30,502
CUST020704,865,3,2310.57,6,770.19,3,3,0.0,0.0,0.08333333333333333,0.003416856492027335,2020-03-23,2022-08-17,878
CUST020705,178,2,3253.06,7,1626.53,2,2,0.0,0.0,0.175,0.07142857142857142,2024-06-07,2024-07-04,28
CUST020706,52,3,1988.6599999999999,7,662.8866666666667,2,2,0.0,0.0,0.11666666666666665,0.00410958904109589,2022-11-09,2024-11-07,730
CUST020707,615,2,711.46,6,355.73,1,2,0.0,0.0,0.05,0.006134969325153374,2022-06-03,2023-04-24,326
CUST020708,477,3,1384.94,5,461.6466666666667,3,3,0.3333333333333333,0.0,0.2333333333333333,0.002613240418118467,2020-07-19,2023-09-09,1148
CUST020709,111,4,3326.53,12,831.6325,4,3,0.0,0.0,0.0375,0.002861230329041488,2020-11-12,2024-09-09,1398
CUST020710,1780,1,852.75,2,852.75,1,1,0.0,0.0,0.05,1.0,2020-02-14,2020-02-14,1
CUST020711,148,4,1496.9199999999998,9,374.22999999999996,4,3,0.0,0.0,0.125,0.00266844563042028,2020-06-27,2024-08-03,1499
CUST020712,1195,2,3976.09,7,1988.045,2,2,0.0,0.0,0.05,0.0036231884057971015,2020-03-19,2021-09-21,552
CUST020713,132,4,4092.63,12,1023.1575,4,3,0.0,0.0,0.037500000000000006,0.030303030303030304,2024-04-10,2024-08-19,132
CUST020714,1342,2,2266.4700000000003,6,1133.2350000000001,2,1,0.0,0.0,0.0,0.005449591280653951,2020-04-26,2021-04-27,367
CUST020715,311,2,1905.1399999999999,7,952.5699999999999,2,2,0.0,0.5,0.1,0.0018744142455482662,2021-03-23,2024-02-22,1067
CUST020716,1160,2,532.44,6,266.22,2,1,0.0,0.0,0.07500000000000001,0.006134969325153374,2020-12-05,2021-10-26,326
CUST020717,158,2,774.29,3,387.145,2,2,0.0,0.0,0.1,0.006968641114982578,2023-10-12,2024-07-24,287
CUST020718,476,5,4740.06,13,948.0120000000001,5,2,0.0,0.0,0.02,0.00992063492063492,2022-04-25,2023-09-10,504
CUST020719,1520,2,1447.81,5,723.905,2,2,0.0,0.0,0.0,0.011834319526627219,2020-05-16,2020-10-31,169
