CustomerID,Recency,Frequency,Monetary,TotalQuantity,AverageOrderValue,UniqueProducts,UniqueCategories,ReturnRate,CancellationRate,AverageDiscount,AverageOrderFrequency,first_order_date,last_order_date,ActiveDays,customer_segment
CUST022667,1615,2,1603.91,8,801.9549999999999,2,2,0.0,0.0,0.125,0.0123456790123456,2020-02-18,2020-07-28,162,0
CUST022668,1021,3,2182.29,10,727.43,3,3,0.0,0.0,0.15,0.003831417624521,2020-01-22,2022-03-14,783,1
CUST022669,1818,1,1472.8,4,1472.8,1,1,0.0,0.0,0.3,1.0,2020-01-07,2020-01-07,1,0
CUST022670,1264,1,2437.45,5,2437.45,1,1,0.0,0.0,0.1,1.0,2021-07-14,2021-07-14,1,0
CUST022671,290,2,3220.4700000000003,7,1610.235,2,2,0.0,0.0,0.125,0.0106382978723404,2023-09-09,2024-03-14,188,1
CUST022672,382,3,2142.43,6,714.1433333333333,3,2,0.0,0.3333333333333333,0.15,0.0021818181818181,2020-03-09,2023-12-13,1375,1
CUST022673,907,2,1203.87,5,601.935,2,2,0.0,0.0,0.175,0.1428571428571428,2022-06-23,2022-07-06,14,0
CUST022674,247,3,4100.46,11,1366.82,3,3,0.0,0.0,0.0333333333333333,0.0024958402662229,2021-01-11,2024-04-26,1202,2
CUST022676,178,1,884.54,2,884.54,1,1,0.0,1.0,0.1,1.0,2024-07-04,2024-07-04,1,3
CUST022677,1595,1,506.51,1,506.51,1,1,0.0,0.0,0.15,1.0,2020-08-17,2020-08-17,1,0
CUST022678,554,1,69.34,5,69.34,1,1,0.0,0.0,0.15,1.0,2023-06-24,2023-06-24,1,0
CUST022679,1145,1,1735.13,5,1735.13,1,1,0.0,1.0,0.2,1.0,2021-11-10,2021-11-10,1,3
CUST022680,507,2,3053.07,6,1526.535,2,1,0.0,0.0,0.125,0.0080971659919028,2022-12-07,2023-08-10,247,1
CUST022681,200,1,389.06,1,389.06,1,1,0.0,0.0,0.2,1.0,2024-06-12,2024-06-12,1,0
CUST022682,1741,1,116.71,1,116.71,1,1,0.0,0.0,0.1,1.0,2020-03-24,2020-03-24,1,0
CUST022683,1261,1,290.84,3,290.84,1,1,0.0,0.0,0.05,1.0,2021-07-17,2021-07-17,1,0
CUST022684,1316,1,2252.13,4,2252.13,1,1,0.0,0.0,0.0,1.0,2021-05-23,2021-05-23,1,0
CUST022685,762,1,2133.18,5,2133.18,1,1,0.0,0.0,0.05,1.0,2022-11-28,2022-11-28,1,0
CUST022687,818,4,1107.46,10,276.865,4,2,0.0,0.0,0.1875,0.0092378752886836,2021-07-28,2022-10-03,433,1
CUST022688,117,6,3798.06,13,633.01,6,4,0.0,0.0,0.025,0.0042462845010615,2020-10-22,2024-09-03,1413,2
CUST022690,827,3,4607.36,12,1535.7866666666666,3,2,0.0,0.0,0.0,0.0041322314049586,2020-09-29,2022-09-24,726,1
CUST022692,1314,1,2959.57,5,2959.57,1,1,0.0,1.0,0.0,1.0,2021-05-25,2021-05-25,1,3
CUST022694,227,3,5557.92,11,1852.64,3,1,0.0,0.0,0.05,0.0197368421052631,2023-12-17,2024-05-16,152,1
CUST022696,587,3,3833.58,12,1277.86,3,2,0.0,0.0,0.1833333333333333,0.0024529844644317,2020-01-16,2023-05-22,1223,1
CUST022697,803,1,1509.22,4,1509.22,1,1,0.0,0.0,0.0,1.0,2022-10-18,2022-10-18,1,0
CUST022698,1349,3,1825.05,6,608.35,3,2,0.0,0.0,0.0833333333333333,0.0119521912350597,2020-08-13,2021-04-20,251,1
CUST022700,1007,2,1830.87,5,915.435,2,2,0.0,0.0,0.075,0.006514657980456,2021-05-26,2022-03-28,307,0
CUST022701,44,3,980.2,4,326.7333333333333,3,3,0.0,0.0,0.0666666666666666,0.0026714158504007,2021-10-20,2024-11-15,1123,1
CUST022702,247,2,2293.16,8,1146.58,2,1,0.0,0.0,0.0,0.0666666666666666,2024-03-28,2024-04-26,30,1
CUST022703,585,2,476.52,5,238.26,1,2,0.0,0.0,0.2,0.0769230769230769,2023-04-29,2023-05-24,26,0
CUST022704,274,4,5218.13,10,1304.5325,4,3,0.0,0.0,0.075,0.0031645569620253,2020-10-14,2024-03-30,1264,2
CUST022705,1120,2,899.98,3,449.99,2,1,0.5,0.0,0.025,0.074074074074074,2021-11-09,2021-12-05,27,0
CUST022706,592,3,3474.28,10,1158.0933333333332,3,3,0.0,0.0,0.05,0.0067567567567567,2022-02-28,2023-05-17,444,1
CUST022707,1185,1,1091.03,2,1091.03,1,1,1.0,0.0,0.0,1.0,2021-10-01,2021-10-01,1,0
CUST022708,202,2,2267.56,4,1133.78,2,2,0.0,0.0,0.0,0.1111111111111111,2024-05-24,2024-06-10,18,1
CUST022709,486,3,4725.6,12,1575.2,3,2,0.0,0.0,0.0666666666666666,0.0029527559055118,2020-11-19,2023-08-31,1016,2
CUST022710,504,4,5728.55,16,1432.1375,4,4,0.25,0.0,0.1375,0.0030911901081916,2020-01-28,2023-08-13,1294,2
CUST022711,1031,2,2499.49,6,1249.745,2,2,0.0,0.0,0.2,0.0066445182724252,2021-05-08,2022-03-04,301,1
CUST022713,343,5,2021.25,13,404.25,5,3,0.0,0.2,0.1,0.0033921302578018,2020-01-09,2024-01-21,1474,2
CUST022714,66,3,4184.57,12,1394.8566666666666,3,2,0.0,0.0,0.05,0.0020661157024793,2020-11-03,2024-10-24,1452,2
CUST022715,440,1,721.22,4,721.22,1,1,0.0,0.0,0.0,1.0,2023-10-16,2023-10-16,1,0
CUST022716,925,2,2429.79,6,1214.895,2,2,0.0,0.0,0.0,0.015267175572519,2022-02-08,2022-06-18,131,0
CUST022717,584,3,799.3,6,266.43333333333334,2,2,0.0,0.0,0.1166666666666666,0.0027247956403269,2020-05-20,2023-05-25,1101,1
CUST022718,197,4,3957.72,10,989.43,4,2,0.0,0.0,0.025,0.0030395136778115,2020-11-08,2024-06-15,1316,2
CUST022720,576,1,782.87,4,782.87,1,1,0.0,0.0,0.0,1.0,2023-06-02,2023-06-02,1,0
CUST022721,1712,1,1462.74,5,1462.74,1,1,0.0,0.0,0.0,1.0,2020-04-22,2020-04-22,1,0
CUST022722,442,1,897.92,4,897.92,1,1,0.0,0.0,0.0,1.0,2023-10-14,2023-10-14,1,0
CUST022723,230,4,5243.23,13,1310.8075,4,4,0.0,0.0,0.0125,0.0029239766081871,2020-08-15,2024-05-13,1368,2
CUST022724,1003,1,386.82,4,386.82,1,1,0.0,0.0,0.0,1.0,2022-04-01,2022-04-01,1,0
CUST022725,1743,1,563.38,1,563.38,1,1,0.0,0.0,0.15,1.0,2020-03-22,2020-03-22,1,0
CUST022726,917,1,61.68,3,61.68,1,1,0.0,0.0,0.0,1.0,2022-06-26,2022-06-26,1,0
CUST022727,14,2,1330.13,3,665.065,2,2,0.0,0.0,0.05,0.0016474464579901,2021-08-20,2024-12-15,1214,1
CUST022728,476,2,2520.19,8,1260.095,2,2,0.5,0.0,0.05,0.0016652789342214,2020-05-28,2023-09-10,1201,1
CUST022730,1375,1,2354.72,4,2354.72,1,1,0.0,0.0,0.0,1.0,2021-03-25,2021-03-25,1,0
CUST022731,56,2,3914.0,8,1957.0,2,2,0.0,0.0,0.025,0.0134228187919463,2024-06-08,2024-11-03,149,1
CUST022732,479,1,529.98,3,529.98,1,1,0.0,1.0,0.2,1.0,2023-09-07,2023-09-07,1,3
CUST022733,860,5,3027.5,12,605.5,5,3,0.0,0.0,0.15,0.0056947608200455,2020-03-28,2022-08-22,878,2
CUST022734,259,2,1497.5,9,748.75,2,1,0.0,0.0,0.075,0.0055865921787709,2023-04-23,2024-04-14,358,1
CUST022736,950,2,1362.79,10,681.395,2,2,0.0,0.0,0.0,0.003883495145631,2020-12-26,2022-05-24,515,1
CUST022737,264,4,2201.07,14,550.2674999999999,4,4,0.0,0.0,0.1375,0.0026917900403768,2020-03-16,2024-04-09,1486,2
CUST022738,1597,1,207.8,3,207.8,1,1,0.0,0.0,0.05,1.0,2020-08-15,2020-08-15,1,0
CUST022739,1707,1,886.64,4,886.64,1,1,0.0,0.0,0.0,1.0,2020-04-27,2020-04-27,1,0
CUST022740,1294,1,1926.18,4,1926.18,1,1,0.0,0.0,0.0,1.0,2021-06-14,2021-06-14,1,0
CUST022741,1714,1,1842.14,3,1842.14,1,1,0.0,0.0,0.05,1.0,2020-04-20,2020-04-20,1,0
CUST022742,1170,2,805.48,5,402.74,2,2,0.0,0.0,0.075,0.0048076923076923,2020-08-27,2021-10-16,416,0
CUST022743,570,5,7670.91,18,1534.182,5,4,0.0,0.0,0.03,0.0071428571428571,2021-07-09,2023-06-08,700,2
CUST022744,934,3,2513.28,9,837.7599999999999,3,2,0.0,0.0,0.0499999999999999,0.0038961038961038,2020-05-01,2022-06-09,770,1
CUST022745,393,3,2764.49,10,921.4966666666668,3,2,0.0,0.0,0.0666666666666666,0.0025083612040133,2020-08-24,2023-12-02,1196,1
CUST022746,399,4,3549.28,14,887.3199999999999,4,4,0.0,0.0,0.0875,0.0040080160320641,2021-03-04,2023-11-26,998,2
CUST022747,1277,1,177.7,2,177.7,1,1,0.0,0.0,0.0,1.0,2021-07-01,2021-07-01,1,0
CUST022748,999,2,964.94,4,482.47,2,2,0.0,0.0,0.15,0.0033167495854063,2020-08-11,2022-04-05,603,0
CUST022749,1744,1,1346.51,4,1346.51,1,1,0.0,0.0,0.1,1.0,2020-03-21,2020-03-21,1,0
CUST022750,1787,1,28.56,1,28.56,1,1,0.0,0.0,0.15,1.0,2020-02-07,2020-02-07,1,0
CUST022751,606,4,4224.889999999999,12,1056.2225,4,3,0.0,0.0,0.025,0.0054945054945054,2021-05-06,2023-05-03,728,2
CUST022752,1606,1,1216.45,4,1216.45,1,1,0.0,0.0,0.05,1.0,2020-08-06,2020-08-06,1,0
CUST022753,58,2,1618.12,8,809.0600000000001,2,2,0.0,0.0,0.15,0.0012461059190031,2020-06-11,2024-11-01,1605,1
CUST022754,1441,2,978.76,2,489.38,2,2,0.0,0.0,0.025,0.0229885057471264,2020-10-24,2021-01-18,87,0
CUST022755,276,3,4072.66,10,1357.5533333333333,3,2,0.0,0.0,0.0333333333333333,0.0019841269841269,2020-02-07,2024-03-28,1512,1
CUST022756,877,4,4443.4,11,1110.85,3,3,0.0,0.0,0.025,0.0055325034578146,2020-08-13,2022-08-05,723,2
CUST022757,709,3,3573.06,11,1191.02,3,3,0.0,0.0,0.0833333333333333,0.0263157894736842,2022-09-29,2023-01-20,114,1
CUST022759,94,3,1695.61,8,565.2033333333334,3,3,0.0,0.0,0.15,0.0034207525655644,2022-05-04,2024-09-26,877,1
CUST022760,155,3,1160.52,13,386.84,3,3,0.0,0.0,0.1,0.0022988505747126,2020-12-31,2024-07-27,1305,1
CUST022761,1006,1,193.25,1,193.25,1,1,0.0,0.0,0.0,1.0,2022-03-29,2022-03-29,1,0
CUST022762,56,1,1535.62,4,1535.62,1,1,0.0,0.0,0.15,1.0,2024-11-03,2024-11-03,1,0
CUST022763,1799,1,1038.57,5,1038.57,1,1,0.0,0.0,0.1,1.0,2020-01-26,2020-01-26,1,0
CUST022764,204,4,1986.84,9,496.71,4,3,0.0,0.0,0.05,0.003731343283582,2021-07-03,2024-06-08,1072,2
CUST022765,416,1,345.63,1,345.63,1,1,0.0,0.0,0.0,1.0,2023-11-09,2023-11-09,1,0
CUST022768,206,1,466.87,3,466.87,1,1,0.0,0.0,0.0,1.0,2024-06-06,2024-06-06,1,0
CUST022769,1507,1,1708.5,3,1708.5,1,1,0.0,0.0,0.05,1.0,2020-11-13,2020-11-13,1,0
CUST022770,479,2,1039.56,7,519.78,2,2,0.0,0.0,0.1,0.002770083102493,2021-09-16,2023-09-07,722,1
CUST022771,98,4,5016.31,11,1254.0775,3,3,0.0,0.25,0.05,0.0136986301369863,2023-12-06,2024-09-22,292,2
CUST022772,571,2,3116.13,6,1558.065,2,2,0.0,0.0,0.05,0.0018832391713747,2020-07-11,2023-06-07,1062,1
CUST022773,500,4,5131.71,11,1282.9275,4,3,0.0,0.0,0.075,0.0046242774566473,2021-04-05,2023-08-17,865,2
CUST022774,1352,1,292.35,1,292.35,1,1,0.0,0.0,0.1,1.0,2021-04-17,2021-04-17,1,0
CUST022775,1718,2,2393.41,7,1196.705,2,2,0.0,0.0,0.025,0.0392156862745098,2020-02-26,2020-04-16,51,0
CUST022777,532,3,576.87,5,192.29,3,3,0.0,0.0,0.0666666666666666,0.0024875621890547,2020-03-28,2023-07-16,1206,1
CUST022778,358,3,1471.44,6,490.48,3,2,0.0,0.0,0.1333333333333333,0.0032858707557502,2021-07-08,2024-01-06,913,1
CUST022779,131,2,3302.05,9,1651.025,2,2,0.0,0.5,0.15,0.0011848341232227,2020-01-07,2024-08-20,1688,3
CUST022780,86,1,3049.18,5,3049.18,1,1,0.0,0.0,0.05,1.0,2024-10-04,2024-10-04,1,0
CUST022781,933,1,614.7,3,614.7,1,1,0.0,0.0,0.1,1.0,2022-06-10,2022-06-10,1,0
CUST022782,254,1,976.51,4,976.51,1,1,0.0,0.0,0.25,1.0,2024-04-19,2024-04-19,1,0
CUST022783,340,3,2310.9,6,770.3000000000001,3,2,0.3333333333333333,0.0,0.0333333333333333,0.0021306818181818,2020-03-18,2024-01-24,1408,1
CUST022784,737,2,2199.75,5,1099.875,2,2,0.0,0.0,0.1,0.0020345879959308,2020-04-15,2022-12-23,983,1
CUST022785,447,4,2632.7,14,658.175,4,3,0.0,0.0,0.0875,0.0054054054054054,2021-09-30,2023-10-09,740,2
CUST022786,389,2,1265.35,10,632.675,2,2,0.0,0.0,0.1,0.0020060180541624,2021-03-15,2023-12-06,997,1
CUST022787,147,1,1813.23,5,1813.23,1,1,0.0,0.0,0.0,1.0,2024-08-04,2024-08-04,1,0
CUST022788,332,3,2465.4100000000003,14,821.8033333333334,3,3,0.0,0.0,0.1333333333333333,0.0051194539249146,2022-06-26,2024-02-01,586,1
CUST022789,282,2,2337.8,5,1168.9,2,1,0.0,0.0,0.025,0.0018331805682859,2021-03-28,2024-03-22,1091,1
CUST022790,3,4,2170.59,13,542.6475,4,3,0.0,0.0,0.0875,0.0021978021978021,2020-01-03,2024-12-26,1820,2
CUST022791,203,4,2506.27,8,626.5675,4,3,0.0,0.0,0.0875,0.0034100596760443,2021-03-25,2024-06-09,1173,2
CUST022792,1536,1,585.73,2,585.73,1,1,0.0,0.0,0.0,1.0,2020-10-15,2020-10-15,1,0
CUST022794,816,1,175.82,5,175.82,1,1,0.0,0.0,0.0,1.0,2022-10-05,2022-10-05,1,0
CUST022795,243,3,2433.27,13,811.09,3,3,0.0,0.3333333333333333,0.1833333333333333,0.0034207525655644,2021-12-06,2024-04-30,877,1
CUST022796,1247,2,2993.25,9,1496.625,2,2,0.5,0.0,0.15,0.0869565217391304,2021-07-09,2021-07-31,23,0
CUST022797,1165,2,2874.0,8,1437.0,2,2,0.0,0.0,0.075,0.0240963855421686,2021-07-31,2021-10-21,83,0
CUST022798,1419,1,240.13,3,240.13,1,1,0.0,0.0,0.1,1.0,2021-02-09,2021-02-09,1,0
CUST022799,342,2,1373.81,3,686.905,2,2,0.0,0.0,0.125,0.0049019607843137,2022-12-11,2024-01-22,408,1
CUST022800,143,1,967.51,2,967.51,1,1,0.0,0.0,0.0,1.0,2024-08-08,2024-08-08,1,0
CUST022801,49,4,2555.73,13,638.9325,4,3,0.0,0.0,0.075,0.0114285714285714,2023-11-27,2024-11-10,350,2
CUST022802,309,1,91.72,2,91.72,1,1,0.0,0.0,0.15,1.0,2024-02-24,2024-02-24,1,0
CUST022803,446,1,1911.91,4,1911.91,1,1,0.0,0.0,0.0,1.0,2023-10-10,2023-10-10,1,0
CUST022804,1437,1,75.13,5,75.13,1,1,0.0,0.0,0.05,1.0,2021-01-22,2021-01-22,1,0
CUST022805,711,3,3039.91,9,1013.3033333333332,3,3,0.0,0.0,0.0666666666666666,0.0046153846153846,2021-04-09,2023-01-18,650,1
CUST022806,477,2,1472.02,3,736.01,2,1,0.0,0.0,0.1,0.0029239766081871,2021-10-26,2023-09-09,684,1
CUST022807,63,2,1083.58,3,541.79,2,2,0.0,0.0,0.075,0.017391304347826,2024-07-05,2024-10-27,115,1
CUST022808,889,3,3192.85,8,1064.2833333333333,3,2,0.0,0.0,0.0666666666666666,0.0042016806722689,2020-08-10,2022-07-24,714,1
CUST022809,1313,1,1281.76,4,1281.76,1,1,0.0,0.0,0.05,1.0,2021-05-26,2021-05-26,1,0
CUST022810,295,3,1175.1799999999998,8,391.7266666666666,3,3,0.0,0.0,0.0833333333333333,0.0033745781777277,2021-10-03,2024-03-09,889,1
CUST022811,619,2,1297.52,4,648.76,2,2,0.0,0.0,0.0,0.0017361111111111,2020-02-24,2023-04-20,1152,1
CUST022812,1143,1,1395.21,3,1395.21,1,1,1.0,0.0,0.05,1.0,2021-11-12,2021-11-12,1,0
CUST022813,900,4,1998.76,10,499.69,4,3,0.0,0.25,0.0375,0.0047619047619047,2020-03-26,2022-07-13,840,2
CUST022814,116,4,5106.09,14,1276.5225,4,2,0.0,0.0,0.0375,0.0025204788909892,2020-05-02,2024-09-04,1587,2
CUST022815,238,3,4549.93,12,1516.6433333333334,3,2,0.0,0.3333333333333333,0.1,0.0023961661341853,2020-12-01,2024-05-05,1252,2
CUST022816,1438,2,2776.2200000000003,8,1388.11,2,2,0.0,0.0,0.075,0.0434782608695652,2020-12-07,2021-01-21,46,0
CUST022817,603,2,2170.22,10,1085.11,2,2,0.0,0.0,0.075,0.5,2023-05-03,2023-05-06,4,1
CUST022818,125,3,3793.54,10,1264.513333333333,3,3,0.0,0.0,0.0166666666666666,0.0063694267515923,2023-05-14,2024-08-26,471,1
CUST022819,1278,1,501.32,1,501.32,1,1,0.0,0.0,0.0,1.0,2021-06-30,2021-06-30,1,0
CUST022820,369,3,1322.04,5,440.68,3,3,0.3333333333333333,0.0,0.0333333333333333,0.0081743869209809,2022-12-25,2023-12-26,367,1
CUST022821,873,1,2063.28,4,2063.28,1,1,0.0,0.0,0.0,1.0,2022-08-09,2022-08-09,1,0
CUST022822,299,1,409.68,1,409.68,1,1,0.0,0.0,0.0,1.0,2024-03-05,2024-03-05,1,0
CUST022823,392,3,5428.31,12,1809.4366666666667,3,2,0.0,0.0,0.0166666666666666,0.0026785714285714,2020-11-09,2023-12-03,1120,2
CUST022824,262,4,4919.76,13,1229.94,4,2,0.0,0.0,0.15,0.0026333113890717,2020-02-14,2024-04-11,1519,2
CUST022825,601,2,1341.56,6,670.78,2,2,0.0,0.0,0.075,0.0023310023310023,2021-01-01,2023-05-08,858,1
CUST022826,795,2,1171.76,4,585.88,2,1,0.0,0.0,0.1,0.0028169014084507,2020-11-16,2022-10-26,710,0
CUST022827,578,3,599.78,6,199.92666666666665,3,3,0.0,0.0,0.0666666666666666,0.0043165467625899,2021-07-06,2023-05-31,695,1
CUST022828,286,2,1192.96,5,596.48,2,2,0.0,0.0,0.125,0.0022246941045606,2021-10-02,2024-03-18,899,1
CUST022829,35,2,1929.14,6,964.57,2,2,0.0,0.0,0.025,0.0011848341232227,2020-04-12,2024-11-24,1688,1
CUST022831,445,1,1154.41,3,1154.41,1,1,0.0,0.0,0.0,1.0,2023-10-11,2023-10-11,1,0
CUST022832,852,4,5478.74,13,1369.685,4,3,0.0,0.0,0.0875,0.0044742729306487,2020-03-20,2022-08-30,894,2
CUST022834,123,1,1126.06,5,1126.06,1,1,0.0,0.0,0.0,1.0,2024-08-28,2024-08-28,1,0
CUST022835,471,4,3121.93,9,780.4825,4,3,0.0,0.0,0.075,0.0038058991436726,2020-10-30,2023-09-15,1051,2
CUST022836,505,2,2653.19,6,1326.595,2,2,0.0,0.0,0.0,0.0016339869281045,2020-04-06,2023-08-12,1224,1
CUST022837,2,2,2190.26,6,1095.13,2,2,0.0,0.5,0.025,0.0013413816230717,2020-11-28,2024-12-27,1491,3
CUST022838,48,3,2411.98,11,803.9933333333333,3,3,0.0,0.0,0.0499999999999999,0.0023866348448687,2021-06-04,2024-11-11,1257,1
CUST022839,65,4,3083.13,10,770.7825,3,4,0.0,0.0,0.1,0.0038572806171648,2021-12-24,2024-10-25,1037,2
CUST022840,69,3,4440.78,12,1480.26,3,3,0.3333333333333333,0.0,0.05,0.0030959752321981,2022-02-26,2024-10-21,969,2
CUST022841,604,1,1751.34,3,1751.34,1,1,0.0,0.0,0.05,1.0,2023-05-05,2023-05-05,1,0
CUST022842,78,4,3372.06,10,843.015,4,2,0.0,0.0,0.1625,0.0054719562243502,2022-10-13,2024-10-12,731,2
CUST022843,204,4,4497.8,15,1124.45,4,3,0.0,0.0,0.0875,0.0035778175313059,2021-05-18,2024-06-08,1118,2
CUST022845,1797,1,484.92,2,484.92,1,1,0.0,0.0,0.05,1.0,2020-01-28,2020-01-28,1,0
CUST022846,617,1,2538.79,5,2538.79,1,1,0.0,0.0,0.05,1.0,2023-04-22,2023-04-22,1,0
CUST022847,1487,1,72.3,2,72.3,1,1,0.0,0.0,0.1,1.0,2020-12-03,2020-12-03,1,0
CUST022848,827,4,874.92,6,218.73,4,3,0.25,0.0,0.0625,0.0063391442155309,2021-01-02,2022-09-24,631,1
CUST022849,518,2,695.93,7,347.965,2,2,0.0,0.0,0.1,0.0045871559633027,2022-05-21,2023-07-30,436,1
CUST022850,265,4,2946.69,12,736.6725,4,4,0.0,0.0,0.15,0.0029806259314456,2020-08-06,2024-04-08,1342,2
CUST022851,82,1,2253.38,5,2253.38,1,1,0.0,0.0,0.1,1.0,2024-10-08,2024-10-08,1,0
CUST022852,302,2,1850.92,5,925.46,2,2,0.0,0.0,0.05,0.0025220680958385,2021-12-31,2024-03-02,793,1
CUST022853,302,3,1497.29,9,499.0966666666666,3,3,0.0,0.0,0.0166666666666666,0.0020876826722338,2020-03-27,2024-03-02,1437,1
CUST022854,194,3,2623.07,10,874.3566666666667,3,2,0.0,0.0,0.0166666666666666,0.0222222222222222,2024-02-05,2024-06-18,135,1
CUST022855,1300,1,938.0,2,938.0,1,1,0.0,0.0,0.1,1.0,2021-06-08,2021-06-08,1,0
CUST022858,112,4,5437.9,14,1359.475,4,2,0.0,0.25,0.1,0.0031055900621118,2021-03-01,2024-09-08,1288,2
CUST022860,611,2,1416.4299999999998,4,708.2149999999999,2,2,0.0,0.0,0.05,0.0056497175141242,2022-05-10,2023-04-28,354,1
CUST022861,785,3,5242.120000000001,13,1747.3733333333337,3,3,0.0,0.0,0.1999999999999999,0.0028985507246376,2020-01-06,2022-11-05,1035,2
CUST022863,1527,1,758.51,2,758.51,1,1,0.0,0.0,0.05,1.0,2020-10-24,2020-10-24,1,0
CUST022864,333,1,2597.77,5,2597.77,1,1,0.0,0.0,0.1,1.0,2024-01-31,2024-01-31,1,0
CUST022865,162,3,3254.76,7,1084.92,3,2,0.0,0.0,0.15,0.0019193857965451,2020-04-10,2024-07-20,1563,1
CUST022866,120,3,3293.1,10,1097.7,3,3,0.0,0.0,0.1166666666666666,0.0027985074626865,2021-09-25,2024-08-31,1072,1
CUST022867,707,2,230.42,4,115.21,2,2,0.0,0.0,0.05,0.0571428571428571,2022-12-19,2023-01-22,35,0
CUST022868,726,3,6190.77,10,2063.59,3,3,0.0,0.0,0.0166666666666666,0.0040214477211796,2020-12-19,2023-01-03,746,2
CUST022870,1303,3,4351.8,9,1450.6,3,3,0.3333333333333333,0.0,0.0166666666666666,0.0097087378640776,2020-08-01,2021-06-05,309,1
CUST022871,36,3,1281.1999999999998,10,427.0666666666666,2,3,0.3333333333333333,0.0,0.0166666666666666,0.0136363636363636,2024-04-18,2024-11-23,220,1
CUST022872,1082,2,756.99,4,378.495,2,2,0.0,0.5,0.05,0.0074349442379182,2021-04-19,2022-01-12,269,3
CUST022873,256,2,684.8499999999999,3,342.42499999999995,2,2,0.0,0.0,0.0,0.0015835312747426,2020-11-02,2024-04-17,1263,1
CUST022874,395,3,1258.75,4,419.5833333333333,2,3,0.0,0.3333333333333333,0.0333333333333333,0.0044642857142857,2022-01-28,2023-11-30,672,1
CUST022875,328,4,2450.88,16,612.72,4,3,0.0,0.0,0.0999999999999999,0.0040983606557377,2021-06-05,2024-02-05,976,2
CUST022876,1327,1,1035.35,3,1035.35,1,1,0.0,0.0,0.0,1.0,2021-05-12,2021-05-12,1,0
CUST022877,869,2,1691.41,4,845.705,2,2,0.0,0.5,0.025,0.0224719101123595,2022-05-17,2022-08-13,89,3
CUST022878,413,2,2074.53,7,1037.265,2,2,0.0,0.0,0.125,0.0096153846153846,2023-04-19,2023-11-12,208,1
CUST022879,675,4,3742.5,12,935.625,4,2,0.0,0.25,0.1375,0.0038461538461538,2020-04-20,2023-02-23,1040,2
CUST022880,282,1,167.76,4,167.76,1,1,0.0,0.0,0.0,1.0,2024-03-22,2024-03-22,1,0
CUST022881,193,2,3324.8500000000004,7,1662.4250000000002,2,2,0.0,0.0,0.075,0.0015151515151515,2020-11-08,2024-06-19,1320,1
CUST022882,589,3,1676.61,5,558.87,3,3,0.0,0.3333333333333333,0.0666666666666666,0.0033222591362126,2020-11-29,2023-05-20,903,1
CUST022883,923,4,3824.33,12,956.0825,4,2,0.25,0.5,0.1125,0.0055096418732782,2020-06-25,2022-06-20,726,3
CUST022884,171,2,2260.07,4,1130.035,2,2,0.0,0.0,0.025,0.0013956734124214,2020-08-09,2024-07-11,1433,1
CUST022885,1438,1,119.41,2,119.41,1,1,0.0,0.0,0.0,1.0,2021-01-21,2021-01-21,1,0
CUST022886,806,1,916.6,2,916.6,1,1,0.0,0.0,0.05,1.0,2022-10-15,2022-10-15,1,0
CUST022887,607,1,690.53,2,690.53,1,1,0.0,0.0,0.0,1.0,2023-05-02,2023-05-02,1,0
CUST022888,1098,1,342.0,2,342.0,1,1,0.0,0.0,0.05,1.0,2021-12-27,2021-12-27,1,0
CUST022889,692,1,1128.44,4,1128.44,1,1,0.0,0.0,0.05,1.0,2023-02-06,2023-02-06,1,0
CUST022890,1069,1,139.77,5,139.77,1,1,0.0,0.0,0.25,1.0,2022-01-25,2022-01-25,1,0
CUST022891,399,1,305.64,1,305.64,1,1,0.0,0.0,0.0,1.0,2023-11-26,2023-11-26,1,0
CUST022892,1438,1,514.71,1,514.71,1,1,0.0,0.0,0.05,1.0,2021-01-21,2021-01-21,1,0
CUST022893,148,2,1509.28,8,754.64,2,2,0.0,0.0,0.15,0.0021574973031283,2022-01-20,2024-08-03,927,1
CUST022894,486,2,2052.85,7,1026.425,2,2,0.0,0.0,0.175,0.0019286403085824,2020-10-29,2023-08-31,1037,1
CUST022895,31,2,1195.84,6,597.9200000000001,2,2,0.5,0.0,0.15,0.00150489089541,2021-04-10,2024-11-28,1329,1
CUST022896,594,1,1691.8,3,1691.8,1,1,0.0,0.0,0.0,1.0,2023-05-15,2023-05-15,1,0
CUST022897,382,3,5083.79,12,1694.5966666666666,3,3,0.0,0.3333333333333333,0.0166666666666666,0.0022438294689603,2020-04-16,2023-12-13,1337,2
CUST022898,1427,2,2380.83,5,1190.415,2,2,0.0,0.0,0.025,0.0064308681672025,2020-03-28,2021-02-01,311,0
CUST022900,744,1,1009.57,3,1009.57,1,1,0.0,0.0,0.05,1.0,2022-12-16,2022-12-16,1,0
CUST022901,256,4,4362.34,13,1090.585,4,3,0.0,0.0,0.1,0.0028797696184305,2020-06-29,2024-04-17,1389,2
CUST022903,634,5,5653.04,18,1130.608,5,4,0.0,0.2,0.08,0.0122850122850122,2022-02-23,2023-04-05,407,2
CUST022904,79,3,1650.71,11,550.2366666666667,3,3,0.0,0.3333333333333333,0.0166666666666666,0.0046367851622874,2023-01-04,2024-10-11,647,1
CUST022905,42,2,1024.92,5,512.46,2,2,0.0,0.0,0.075,0.0078431372549019,2024-03-08,2024-11-17,255,1
CUST022906,884,1,584.29,3,584.29,1,1,0.0,0.0,0.0,1.0,2022-07-29,2022-07-29,1,0
